proba_HAP,proba_Renovasc,proba_PPGL,proba_HTAe,groupe,name
6.289,23.024,3.306,73.61,hdl_f_0 / imc_1_0 / pad_1_0 / ttt_statine_1,G3150
NA,14.999,NA,80.394,age_3_1 / pad_1_0 / trigly_1 / ttt_statine_1,G3151
14.967,16.237,1.044,69.725,atcd_cv_1 / cephalees_0 / hdl_h_0,G3152
9.108,14.26,1.619,76.271,fc_2_0 / mdrd_0 / pad_1_0 / ttt_hta_bsra_0,G3153
12.955,21.838,1.572,69.197,age_2_0 / atcd_cv_1 / ldl_1_0 / tabac_actif_1,G3154
8.438,19.951,1.369,73.999,atcd_cv_1 / hta_nc_0 / pad_1_0 / ttt_statine_1,G3155
10.094,16.583,1.523,73.585,diabete_1 / sueurs_0 / taille_1_0 / ttt_hta_da_1,G3156
20.438,19.234,0.372,66.76,gaj_0 / mdrd_0 / nb_ttt_2_1 / pas_3_1,G3157
12.239,16.665,0.881,71.461,atcd_cv_1 / heredite_0 / sexe_1 / taille_2_0,G3158
14.291,16.984,1.757,68.421,atcd_cv_1 / atcd_depression_0 / diabete_1 / tabac_actif_1,G3159
10.95,19.18,1.09,72.182,anciennete_hta_1_0 / cephalees_0 / nb_ttt_2_1 / ttt_statine_1,G3160
18.76,17.232,0.982,65.254,atcd_cv_1 / hdl_h_0 / ttt_hta_ic_1,G3161
18.278,15.513,0.519,68.565,anciennete_hta_1_1 / atcd_cv_1 / hdl_h_0 / pas_max_2_1,G3162
6.081,19.782,1.443,75.308,atcd_intolerance_ttt_hta_0 / ldl_1_0 / pad_1_0 / ttt_hta_da_1,G3163
10.713,15.893,1.874,70.688,imc_1_0 / pas_3_1 / tabac_actif_1 / ttt_hta_bsra_0,G3164
6.915,20.89,0.254,76.992,atcd_cv_1 / pad_3_0 / perim_abdo_h_0 / ttt_statine_1,G3165
10.143,17.091,1.049,74.693,atcd_cv_1 / hdl_f_0 / htar_0 / taille_1_0,G3166
19.496,16.999,0.966,64.83,atcd_cv_1 / atcd_depression_0 / hdl_h_0 / ttt_hta_ic_1,G3167
8.419,19.619,2.016,74.284,diabete_0 / fc_2_0 / imc_1_0 / ttt_statine_1,G3168
9.344,17.705,2.166,75.065,imc_2_0 / pad_1_0 / pas_1_1 / ttt_statine_1,G3169
NA,17.813,NA,74.598,age_3_1 / mdrd_0 / nb_ttt_2_1 / sueurs_0,G3170
12.231,20.74,1.184,69.784,atcd_cv_1 / heredite_0 / sueurs_0 / ttt_statine_1,G3171
9.767,16.088,1.155,75.564,hdl_h_0 / mdrd_0 / taille_1_0 / ttt_hta_alphab_0,G3172
8.482,15.704,0.982,75.751,hdl_h_0 / ka_2_1 / mdrd_0 / sueurs_0,G3173
12.811,17.634,1.057,70.73,atcd_cv_1 / heredite_0 / pas_1_1 / ttt_hta_epargneur_k_0,G3174
17.888,15.693,0.837,68.101,atcd_cv_1 / hdl_h_0 / pas_1_1,G3175
11.901,19.514,0.928,69.782,atcd_cv_1 / diabete_0 / hdl_h_0 / tabac_actif_1,G3176
9.1,13.712,0.82,76.394,atcd_intolerance_ttt_hta_1 / ka_1_1 / pas_3_0 / ttt_hta_da_1,G3177
4.53,14.414,3.158,80.368,cephalees_0 / imc_1_0 / pad_1_0 / trigly_1,G3178
18.989,18.869,0.913,66.146,age_2_0 / ka_3_0 / pas_3_1 / ttt_hta_da_1,G3179
13.128,16.691,1.669,68.962,nb_ttt_1_1 / pas_1_1 / perim_abdo_f_0 / tabac_actif_1,G3180
11.196,15.981,0.932,72.369,age_1_1 / hdl_f_0 / palpitations_0 / ttt_hta_da_1,G3181
NA,17.395,NA,75.713,age_3_1 / hdl_f_0 / mdrd_0 / trigly_0,G3182
8.08,17.209,1.43,75.835,atcd_cv_1 / ka_1_1 / taille_1_0 / ttt_hta_thiazide_0,G3183
NA,11.332,NA,77.422,age_3_1 / hdl_h_0 / sport_0 / ttt_hta_thiazide_0,G3184
NA,17.255,NA,76.359,age_3_1 / palpitations_0 / ttt_hta_bb_1 / ttt_statine_1,G3185
7.255,18.248,1.278,74.804,hta_nc_1 / pad_1_0 / palpitations_0 / ttt_hta_da_1,G3186
10.016,19.001,1.719,73.464,age_2_0 / atcd_cv_1 / hdl_f_0 / pad_1_0,G3187
8.801,16.745,1.122,76.445,atcd_cv_1 / atcd_saos_0 / htar_0 / taille_1_0,G3188
8.825,16.098,0.711,76.915,age_2_1 / atcd_cv_1 / sexe_0 / sueurs_0,G3189
9.416,14.301,0.313,78.076,atcd_cv_1 / cephalees_0 / heredite_0 / pas_max_2_0,G3190
4.75,18.874,1.243,79.265,gaj_0 / pad_1_0 / taille_1_0 / ttt_hta_da_1,G3191
15.55,16.421,0.624,70.707,atcd_intolerance_ttt_hta_0 / cephalees_0 / mdrd_0 / pas_3_1,G3192
13.609,18.435,0.935,69.929,anciennete_hta_2_1 / atcd_cv_1 / nb_ttt_1_1 / tabac_actif_1,G3193
11.636,17.575,2.818,71.671,diabete_1 / imc_2_0 / mdrd_0 / taille_2_0,G3194
16.185,15.064,0.942,70.048,cephalees_0 / hdl_h_0 / mdrd_0,G3195
6.641,19.296,0.929,76.678,atcd_cv_1 / ka_2_1 / nb_ttt_2_1 / ttt_hta_bb_1,G3196
14.672,15.545,0.431,72.345,mdrd_0 / pas_3_1 / taille_1_1 / ttt_hta_thiazide_1,G3197
4.397,15.976,1.385,77.535,ka_3_1 / sexe_1 / ttt_hta_da_1,G3198
7.616,17.191,0.133,78.551,atcd_cv_1 / hta_nc_1 / pad_2_0 / perim_abdo_h_0,G3199
6.847,17.719,0.183,79.325,atcd_cv_1 / ka_3_0 / perim_abdo_h_0 / sexe_0,G3200
9.569,15.237,1.252,74.045,diabete_0 / hdl_h_0 / imc_1_0 / ldl_1_0,G3201
14.506,17.77,3.555,68.117,imc_2_0 / ttt_hta_bb_1 / ttt_hta_bsra_0 / ttt_statine_1,G3202
10.73,23.027,0.869,70.886,atcd_intolerance_ttt_hta_1 / imc_1_0 / mdrd_0 / ttt_hta_bsra_1,G3203
14.051,18.815,1.462,68.473,imc_1_0 / nb_ttt_2_1 / pas_1_1 / ttt_hta_bb_1,G3204
15.107,16.848,1.019,71.721,pad_2_0 / pas_3_1 / taille_2_0 / ttt_statine_1,G3205
13.95,21.021,0.853,68.567,atcd_cv_1 / hdl_h_0 / taille_2_0 / ttt_hta_bb_1,G3206
NA,12.664,NA,77.662,age_3_1 / fc_2_0 / hdl_h_0 / nb_ttt_2_1,G3207
NA,10.269,NA,78.325,age_3_1 / gaj_1 / hdl_h_0 / ttt_hta_vasodil_0,G3208
8.942,18.735,2.062,74.478,age_2_0 / atcd_cv_1 / pad_1_0,G3209
14.919,14.67,0.887,71.131,atcd_cv_1 / fc_1_0 / hta_nc_1 / htar_0,G3210
11.43,16.416,0.789,73.686,ka_1_1 / mdrd_0 / pas_3_1,G3211
18.814,10.861,2.641,69.454,diabete_1 / mdrd_0 / pas_max_1_1 / ttt_hta_bsra_0,G3212
14.524,17.696,1.635,70.912,heredite_0 / pad_3_0 / pas_3_1 / ttt_statine_1,G3213
9.245,12.627,1.843,75.151,heredite_0 / pas_3_0 / sexe_1 / ttt_hta_da_1,G3214
9.731,23.176,2.196,69.456,heredite_0 / imc_1_0 / mdrd_0 / pas_2_1,G3215
15.212,17.57,0.993,71.638,nb_ttt_1_1 / pas_3_1 / taille_1_0 / ttt_statine_1,G3216
21.019,12.95,2.518,64.907,gaj_1 / hdl_h_0 / mdrd_0 / ttt_hta_thiazide_0,G3217
15.795,17.272,0.671,66.815,atcd_intolerance_ttt_hta_0 / atcd_saos_0 / ttt_hta_ic_1 / ttt_hta_vasodil_1,G3218
8.275,17.308,1.077,75.27,anciennete_hta_2_1 / pad_1_0 / pas_2_1 / ttt_hta_da_1,G3219
16.864,16.231,3.402,67.229,heredite_0 / ttt_hta_bb_1 / ttt_hta_bsra_0 / ttt_statine_1,G3220
NA,14.549,NA,75.536,age_3_1 / diabete_1 / mdrd_0 / pad_2_0,G3221
13.593,19.837,0.949,69.805,atcd_cv_1 / ldl_1_0 / ttt_hta_bb_1,G3222
8.175,14.863,1.025,75.87,atcd_cv_1 / imc_2_0 / tabac_actif_1 / ttt_statine_0,G3223
18.976,19.171,2.575,68.441,age_2_0 / imc_2_0 / nb_ttt_2_1 / ttt_statine_1,G3224
13.042,17.29,1.055,71.77,diabete_0 / taille_1_0 / ttt_hta_ic_1 / ttt_statine_1,G3225
18.419,15.971,0.747,67.99,hta_nc_0 / ka_3_0 / mdrd_0 / pas_3_1,G3226
19.42,16.715,1.642,67.911,age_2_0 / atcd_cv_1 / hdl_h_0 / sport_0,G3227
11.934,23.346,2.02,65.656,imc_1_0 / tabac_actif_1 / ttt_hta_bb_1 / ttt_hta_ic_1,G3228
5.07,20.43,0.254,80.293,atcd_cv_1 / perim_abdo_h_0 / sexe_0 / taille_1_0,G3229
13.965,15.133,1.873,71.147,age_2_0 / ldl_2_0 / sexe_1 / ttt_hta_da_1,G3230
NA,17.307,NA,77.33,age_3_1 / mdrd_0 / nb_ttt_2_1 / ttt_hta_alphab_0,G3231
25.701,11.422,1.469,64.563,pas_1_1 / ttt_hta_bb_1 / ttt_hta_bsra_0 / ttt_hta_ic_1,G3232
20.604,13.597,0.593,70.249,anciennete_hta_2_1 / fc_2_0 / hdl_h_0 / mdrd_0,G3233
17.458,12.739,0.902,71.628,hdl_h_0 / ldl_1_0 / trigly_0 / ttt_hta_bb_1,G3234
15.146,13.577,2.481,69.62,pas_2_1 / tabac_actif_1 / ttt_hta_bsra_0 / ttt_statine_1,G3235
8.226,20.415,1.579,74.139,atcd_cv_1 / imc_2_0 / ttt_hta_central_0 / ttt_statine_1,G3236
12.095,15.492,0.903,71.901,age_1_1 / hdl_f_0 / pas_1_1 / ttt_hta_da_1,G3237
13.047,15.052,0.841,73.167,anciennete_hta_2_1 / atcd_cv_1 / hdl_f_0 / ttt_hta_antialdo_0,G3238
9.524,21.577,0.141,73.883,atcd_cv_1 / nb_ttt_2_1 / perim_abdo_h_0 / taille_2_0,G3239
14.119,21.162,1.416,66.302,imc_1_0 / pad_3_0 / pas_3_1 / ttt_hta_ic_1,G3240
18.881,14.053,1.362,68.868,diabete_1 / htar_0 / mdrd_0 / pas_3_1,G3241
2.99,18.8,3.084,80.146,age_2_1 / imc_1_0 / ka_3_1 / ttt_statine_1,G3242
8.374,18.003,0.904,74.905,fc_2_0 / hta_nc_1 / pad_1_0 / ttt_hta_da_1,G3243
NA,19.733,NA,75.925,age_3_1 / fc_2_0 / imc_1_0 / nb_ttt_2_1,G3244
5.517,17.534,0.922,80.276,anciennete_hta_1_0 / mdrd_0 / perim_abdo_h_0 / ttt_hta_bsra_1,G3245
11.542,15.068,0.626,76.141,hdl_h_0 / mdrd_0 / pad_2_0 / perim_abdo_h_0,G3246
NA,14.503,NA,78.071,age_3_1 / anciennete_hta_2_1 / hdl_h_0 / imc_2_0,G3247
8.772,17.144,0.594,75.902,cephalees_0 / ka_2_1 / mdrd_0 / pas_3_1,G3248
10.783,16.731,1.391,72.191,gaj_0 / nb_ttt_1_1 / perim_abdo_f_0 / tabac_actif_1,G3249
9.976,19.14,1.374,73.829,atcd_cv_1 / htar_0 / ldl_1_0 / sexe_0,G3250
16.668,13.219,1.159,71.623,gaj_1 / imc_2_0 / ldl_1_0 / pas_3_1,G3251
NA,15.971,NA,76.601,age_3_1 / ldl_1_0 / pas_3_1 / taille_2_0,G3252
6.646,14.397,0.998,76.892,age_2_1 / anciennete_hta_1_0 / mdrd_0 / taille_1_1,G3253
6.281,12.535,1.268,80.237,atcd_cv_1 / heredite_1 / nb_ttt_2_0 / sexe_0,G3254
11.688,19.243,1.016,67.983,anciennete_hta_1_0 / mdrd_0 / taille_1_1 / ttt_hta_ic_1,G3255
4.829,14.406,2.89,80.517,fc_1_0 / imc_1_0 / pad_1_0 / trigly_1,G3256
13.517,18.708,0.764,70.159,atcd_cv_1 / htar_0 / taille_1_0 / ttt_hta_ic_1,G3257
8.639,14.377,2.065,76.626,imc_2_0 / nb_ttt_2_1 / pad_1_0 / trigly_1,G3258
NA,14.812,NA,79.985,age_3_1 / hdl_h_0 / ka_2_1 / nb_ttt_2_1,G3259
3.416,19.784,1.814,79.15,imc_1_0 / ka_3_1 / ldl_1_0 / ttt_hta_bb_1,G3260
NA,14.324,NA,75.476,age_3_1 / hdl_f_0 / ttt_hta_bb_1 / ttt_hta_thiazide_0,G3261
7.895,20.193,0.921,74.373,atcd_cv_1 / ka_2_1 / ttt_hta_bb_1 / ttt_hta_ic_1,G3262
16.223,16.701,1.162,68.369,ldl_1_0 / mdrd_0 / sport_0 / ttt_hta_thiazide_0,G3263
11.224,12.944,0.227,77.496,anciennete_hta_2_1 / atcd_cv_1 / atcd_intolerance_ttt_hta_0 / pas_max_2_0,G3264
7.259,23.112,1.147,74.863,atcd_cv_1 / pad_2_0 / sexe_0 / tabac_actif_1,G3265
3.944,21.17,1.254,78.755,atcd_cv_1 / diabete_0 / ka_3_1 / ttt_statine_1,G3266
9.91,19.959,1.453,72.533,hta_nc_1 / mdrd_0 / pad_1_0 / ttt_hta_bb_1,G3267
10.98,22.208,1.216,71.515,atcd_cv_1 / nb_ttt_1_1 / sexe_0 / ttt_statine_1,G3268
10.68,15.354,2.916,71.155,imc_1_0 / nb_ttt_1_1 / taille_1_1 / trigly_1,G3269
7.392,17.847,2.403,77.359,age_2_0 / anciennete_hta_2_0 / atcd_cv_1 / pad_1_0,G3270
11.718,18.362,0.846,72.392,atcd_cv_1 / pas_1_1 / ttt_hta_antialdo_0 / ttt_hta_bb_1,G3271
9.908,20.662,4.073,69.866,gaj_1 / imc_1_0 / mdrd_0 / ttt_hta_vasodil_0,G3272
13.532,16.837,0.573,72.189,fc_1_0 / palpitations_0 / pas_1_1 / ttt_hta_da_1,G3273
11.814,16.425,0.602,74.841,atcd_cv_1 / palpitations_0 / pas_2_1 / taille_1_0,G3274
20.619,11.568,1.291,69.638,age_1_1 / pas_3_1 / ttt_hta_bb_1 / ttt_hta_bsra_0,G3275
12.18,13.1,1.372,71.832,anciennete_hta_2_0 / atcd_cv_1 / nb_ttt_2_0 / ttt_hta_ic_1,G3276
7.225,16.422,1.084,77.965,atcd_cv_1 / sport_1 / taille_2_0 / ttt_hta_alphab_0,G3277
14.372,25.613,1.255,63.747,hta_nc_1 / imc_1_0 / mdrd_0 / nb_ttt_2_1,G3278
22.176,14.987,0.706,66.446,hdl_h_0 / pas_3_1 / taille_1_1 / ttt_statine_1,G3279
9.01,14.767,0.963,75.982,anciennete_hta_1_0 / hdl_f_0 / ldl_1_0 / ttt_hta_bb_1,G3280
8.055,19.75,1.487,73.501,imc_1_0 / pas_3_1 / sexe_0 / tabac_actif_1,G3281
23.489,12.309,0.593,66.367,anciennete_hta_2_1 / hdl_h_0 / mdrd_0 / pad_1_1,G3282
NA,12.159,NA,74.061,age_3_1 / atcd_saos_1 / htar_0 / ttt_statine_1,G3283
12.355,18.19,1.153,70.241,anciennete_hta_1_0 / fc_2_0 / ttt_hta_ic_1 / ttt_statine_1,G3284
6.293,14.705,1.352,79.844,atcd_cv_1 / diabete_0 / nb_ttt_2_0 / sexe_0,G3285
12.634,19.262,2.258,68.9,anciennete_hta_2_1 / imc_1_0 / taille_1_1 / ttt_statine_1,G3286
13.433,16.456,0.527,72.631,atcd_intolerance_ttt_hta_1 / cephalees_0 / pad_2_0 / ttt_hta_da_1,G3287
17.578,18.438,1.481,66.432,heredite_0 / ka_3_0 / mdrd_0 / ttt_hta_bb_1,G3288
NA,15.472,NA,73.185,age_3_1 / taille_1_1 / ttt_hta_ic_1 / ttt_statine_1,G3289
11.157,19.125,1.015,72.702,atcd_cv_1 / pas_2_0 / taille_2_0 / ttt_statine_1,G3290
8.541,17.911,1.144,76.323,atcd_cv_1 / hta_nc_0 / sexe_0,G3291
12.254,17.921,1.805,71.112,heredite_0 / imc_2_0 / mdrd_0 / pas_2_1,G3292
11.052,17.694,1.547,70.865,pad_2_0 / ttt_hta_bb_1 / ttt_hta_da_1 / ttt_hta_thiazide_0,G3293
12.652,16.697,0.759,73.121,atcd_cv_1 / pad_3_0 / pas_1_1 / taille_2_0,G3294
5.553,17.443,1.044,77.241,anciennete_hta_2_0 / ka_3_1 / mdrd_0 / nb_ttt_2_1,G3295
NA,10.926,NA,76.81,age_3_1 / diabete_1 / hdl_h_0 / imc_1_1,G3296
NA,10.444,NA,78.977,age_3_1 / hdl_h_0 / heredite_0 / sexe_1,G3297
19.095,17.21,0.881,69.4,fc_2_0 / pas_3_1 / ttt_hta_bb_1 / ttt_statine_1,G3298
NA,14.66,NA,79.982,age_3_1 / anciennete_hta_2_0 / mdrd_0 / sexe_1,G3299
10.927,14.937,0.521,74.906,fc_1_0 / nb_ttt_1_1 / trigly_1 / ttt_hta_da_1,G3300
10.895,17.11,2.307,73.86,heredite_0 / ttt_hta_antialdo_0 / ttt_hta_bb_1 / ttt_statine_1,G3301
10.996,16.011,0.277,75.784,atcd_cv_1 / nb_ttt_1_1 / pas_max_2_0 / ttt_hta_bb_1,G3302
12.12,17.121,0.505,75.584,age_2_0 / atcd_cv_1 / pas_max_2_0 / ttt_hta_bb_1,G3303
14.186,18.278,1.217,70.065,hta_nc_0 / pas_3_1 / tabac_actif_1 / ttt_statine_1,G3304
6.525,18.652,2.088,75.844,imc_1_0 / ka_1_1 / nb_ttt_2_1 / pad_1_0,G3305
4.967,17.53,1.477,79.011,anciennete_hta_1_0 / imc_1_0 / nb_ttt_2_1 / ttt_hta_thiazide_1,G3306
13.938,16.191,1.281,70.299,atcd_cv_1 / hdl_h_0 / ttt_hta_epargneur_k_0,G3307
11.908,12.737,1.154,73.128,hdl_f_0 / hta_nc_1 / ldl_1_1 / ttt_hta_da_1,G3308
17.168,13.733,1.559,67.921,atcd_saos_0 / hdl_h_0 / mdrd_0 / ttt_hta_bsra_0,G3309
20.398,18.147,0.458,67.437,anciennete_hta_1_1 / ldl_1_0 / mdrd_0 / pas_3_1,G3310
6.107,16.065,0.3,78.882,atcd_cv_1 / perim_abdo_h_0 / ttt_hta_antialdo_0 / ttt_hta_thiazide_0,G3311
17.364,17.021,0.782,68.103,hdl_h_0 / ldl_1_0 / mdrd_0 / sport_0,G3312
18.372,14.29,0.806,69.759,anciennete_hta_2_1 / hdl_h_0 / mdrd_0 / pad_3_0,G3313
8.497,11.475,0.431,81.072,ldl_1_0 / mdrd_0 / pad_3_0 / pas_max_1_0,G3314
9.233,16.118,1.837,72.048,anciennete_hta_1_0 / fc_1_1 / imc_1_0 / nb_ttt_1_1,G3315
19.658,18.365,0.417,66.275,ldl_1_0 / mdrd_0 / pas_3_1 / taille_1_1,G3316
7.859,18.846,1.124,75.725,ka_2_1 / pas_3_1 / tabac_actif_1 / ttt_statine_1,G3317
18.758,13.614,0.971,68.465,hdl_h_0 / mdrd_0 / pas_2_1 / sexe_1,G3318
17.914,18.545,1.292,64.524,atcd_cv_1 / nb_ttt_1_1 / pad_3_0 / ttt_hta_thiazide_0,G3319
6.618,17.492,2.026,77.083,atcd_cv_1 / heredite_0 / ka_1_1 / ttt_hta_antialdo_0,G3320
10.022,22.129,1.218,70.636,atcd_cv_1 / atcd_saos_0 / tabac_actif_1 / ttt_hta_bb_1,G3321
7.369,18.543,2.011,74.135,anciennete_hta_1_0 / imc_1_0 / nb_ttt_2_1 / ttt_hta_central_0,G3322
11.182,16.799,1.232,72.278,atcd_cv_1 / hdl_f_0 / taille_2_0 / trigly_1,G3323
10.099,16.529,1.08,74.633,hdl_h_0 / mdrd_0 / sexe_0 / ttt_hta_alphab_0,G3324
13.824,18.174,1.062,70.478,anciennete_hta_2_1 / atcd_cv_1 / heredite_0 / pad_2_0,G3325
8.59,21.117,0.751,75.479,atcd_cv_1 / pad_1_0 / pas_1_1 / taille_1_0,G3326
8.867,19.193,1.641,72.636,age_1_1 / anciennete_hta_1_0 / imc_1_0 / nb_ttt_2_1,G3327
8.106,19.45,2.057,74.745,anciennete_hta_1_0 / ttt_hta_bb_1 / ttt_statine_1,G3328
10.067,22.364,1.3,71.119,fc_2_0 / hdl_f_0 / imc_1_0 / mdrd_0,G3329
16.727,16.355,1.002,71.572,age_2_0 / anciennete_hta_2_1 / sueurs_0 / ttt_hta_da_1,G3330
11.151,19.039,0.933,71.436,atcd_cv_1 / fc_1_0 / tabac_actif_1,G3331
9.647,16.916,0.735,75.225,fc_1_0 / pas_1_1 / ttt_hta_antialdo_0 / ttt_hta_da_1,G3332
8.696,15.833,2.164,76.099,atcd_cv_1 / gaj_1 / imc_2_0 / ttt_hta_alphab_0,G3333
11.195,17.489,2.122,70.237,atcd_cv_1 / atcd_intolerance_ttt_hta_0 / heredite_0 / ttt_hta_thiazide_0,G3334
10.745,19.506,0.837,71.831,atcd_depression_0 / pas_3_1 / taille_1_0 / ttt_hta_da_1,G3335
9.062,16.088,2,75.731,anciennete_hta_1_0 / cephalees_0 / pas_max_2_1 / ttt_statine_1,G3336
16.326,19.257,0.72,68.901,hta_nc_0 / mdrd_0 / pas_3_1 / ttt_hta_bb_1,G3337
16.393,16.713,0.684,68.299,ka_3_0 / pas_3_1 / trigly_0 / ttt_hta_da_1,G3338
15.345,15.617,3.039,68.46,pas_max_2_1 / tabac_actif_1 / ttt_hta_thiazide_0 / ttt_statine_1,G3339
NA,11.405,NA,79.009,age_3_1 / atcd_depression_0 / hdl_h_0 / sport_0,G3340
16.852,16.898,0.004,67.351,nb_ttt_2_1 / pad_3_0 / taille_1_1 / ttt_hta_vasodil_1,G3341
9.165,20.642,1.803,71.515,imc_1_0 / nb_ttt_2_1 / tabac_actif_1 / ttt_hta_antialdo_0,G3342
15.661,17.444,0.729,69.45,hdl_f_0 / ldl_1_0 / mdrd_0 / trigly_0,G3343
11.023,24.664,2.165,68.12,imc_1_0 / nb_ttt_2_1 / ttt_hta_epargneur_k_0 / ttt_statine_1,G3344
14.552,24.46,1.354,63.13,imc_1_0 / mdrd_0 / pas_2_1 / ttt_hta_ic_1,G3345
16.599,12.784,0.521,71.411,mdrd_0 / nb_ttt_1_1 / pas_max_1_0 / ttt_hta_thiazide_0,G3346
10.637,18.537,1.066,71.977,atcd_cv_1 / fc_1_0 / htar_0 / tabac_actif_1,G3347
1.802,12.091,2.1,86.599,atcd_depression_1 / gaj_0 / imc_1_0 / ka_3_1,G3348
22.895,17.03,1.315,68.919,age_2_0 / cephalees_0 / pas_3_1 / ttt_statine_1,G3349
9.415,16.468,1.585,76.23,anciennete_hta_2_0 / hdl_f_1 / mdrd_0 / ttt_hta_bb_1,G3350
10.363,17.829,1.694,74.165,pas_1_1 / tabac_actif_1 / taille_1_0 / ttt_statine_1,G3351
16.764,14.962,0.977,70.118,hdl_h_0 / heredite_0 / mdrd_0 / trigly_0,G3352
NA,14.747,NA,73.803,age_3_1 / atcd_intolerance_ttt_hta_0 / pas_3_1 / ttt_hta_ic_1,G3353
8.076,18.772,1.724,76.019,gaj_0 / heredite_0 / mdrd_0 / pad_1_0,G3354
11.576,13.751,1.864,71.574,gaj_1 / hdl_f_0 / nb_ttt_2_1 / ttt_hta_da_1,G3355
8.874,15.187,3.106,73.225,imc_1_0 / nb_ttt_1_1 / nb_ttt_2_0 / tabac_actif_1,G3356
8.597,17.84,1.202,75.639,atcd_cv_1 / fc_1_0 / pad_1_0 / trigly_0,G3357
10.966,18.242,1.19,71.346,age_2_1 / imc_1_0 / pas_3_1 / ttt_hta_bb_1,G3358
NA,16.363,NA,72.53,age_3_0 / sexe_0 / tabac_actif_1 / ttt_statine_1,G3359
11.25,20.381,1.7,69.323,heredite_0 / mdrd_0 / pad_1_0 / ttt_hta_ic_1,G3360
17.801,18.269,1.179,65.445,atcd_cv_1 / hta_nc_1 / ttt_hta_bb_1 / ttt_hta_thiazide_0,G3361
13.4,15.436,0.535,71.857,atcd_intolerance_ttt_hta_0 / cephalees_0 / ttt_hta_alphab_0 / ttt_hta_vasodil_1,G3362
6.816,16.586,1.834,77.196,mdrd_0 / pad_1_0 / taille_2_0 / trigly_1,G3363
11.16,14.625,0.936,74.495,hdl_f_0 / heredite_0 / pas_max_1_1 / ttt_hta_da_1,G3364
12.328,23.041,1.778,67.307,gaj_0 / imc_1_0 / ttt_hta_ic_1 / ttt_statine_1,G3365
18.854,15.692,1.128,69.003,htar_0 / nb_ttt_1_1 / pas_3_1 / ttt_statine_1,G3366
5.871,21.551,2.488,75.649,anciennete_hta_1_0 / cephalees_0 / imc_1_0 / ttt_statine_1,G3367
13.569,16.669,1.844,68.207,hta_nc_1 / nb_ttt_1_1 / perim_abdo_f_0 / tabac_actif_1,G3368
7.811,18.411,1.371,74.642,pad_1_0 / pas_1_1 / ttt_hta_da_1 / ttt_hta_vasodil_0,G3369
11.404,18.824,1.414,70.648,imc_1_0 / nb_ttt_2_1 / tabac_actif_1 / trigly_0,G3370
11.613,17.652,0.712,72.689,anciennete_hta_2_1 / diabete_0 / ttt_hta_bb_1 / ttt_hta_da_1,G3371
14.69,13.408,1.401,72.691,age_1_1 / atcd_cv_1 / fc_1_0 / gaj_1,G3372
13.865,17.505,0.959,70.394,mdrd_0 / taille_1_0 / ttt_hta_ic_1 / ttt_hta_vasodil_0,G3373
6.579,13.934,1.092,78.604,atcd_cv_1 / ka_1_1 / tabac_actif_1 / ttt_statine_0,G3374
12.446,17.713,0.876,71.095,cephalees_0 / pas_1_1 / ttt_hta_bb_1 / ttt_hta_da_1,G3375
13.411,15.531,0.752,73.028,age_1_1 / mdrd_0 / pas_3_1 / sport_1,G3376
NA,17.054,NA,77.741,age_3_1 / hdl_f_0 / mdrd_0 / ttt_hta_antialdo_0,G3377
13.156,16.646,1.24,72.649,nb_ttt_2_1 / pad_1_0 / pas_1_1 / ttt_statine_1,G3378
10.496,17.258,0.588,74.609,diabete_0 / fc_1_0 / pad_2_0 / ttt_hta_da_1,G3379
14.399,16.604,1.319,70.815,diabete_1 / fc_1_0 / pad_2_0 / ttt_hta_da_1,G3380
15.002,16.085,1.06,69.754,atcd_cv_1 / hdl_h_0 / palpitations_0,G3381
8.733,16.723,1.14,75.912,atcd_cv_1 / sport_1 / taille_2_0 / ttt_hta_vasodil_0,G3382
8.344,14.988,1.234,77.565,anciennete_hta_1_0 / fc_2_0 / palpitations_0 / ttt_statine_1,G3383
NA,14.633,NA,78.932,age_3_1 / hdl_h_0 / ttt_hta_antialdo_0 / ttt_hta_bb_1,G3384
NA,10.311,NA,77.691,age_3_1 / anciennete_hta_2_1 / gaj_1 / hdl_h_0,G3385
12.327,16.262,0.643,74.368,fc_2_0 / ka_1_1 / mdrd_0 / pas_3_1,G3386
12.346,16.197,0.543,72.521,cephalees_0 / ttt_hta_antialdo_0 / ttt_hta_vasodil_1,G3387
14.574,17.699,0.69,68.636,hta_nc_0 / ka_3_0 / pas_3_1 / ttt_hta_da_1,G3388
16.486,16.319,1.653,66.879,atcd_cv_1 / diabete_1 / heredite_0 / pas_1_1,G3389
16.006,16.786,1.044,70.713,imc_2_0 / nb_ttt_2_1 / pad_3_0 / pas_3_1,G3390
13.451,16.937,1.687,69.831,atcd_cv_1 / hdl_f_0 / trigly_1 / ttt_statine_1,G3391
11.275,13.371,2.244,73.648,anciennete_hta_1_0 / hta_nc_1 / ka_3_0 / ttt_statine_1,G3392
9.297,15.694,0.903,76.312,imc_1_0 / pas_3_1 / pas_max_2_1 / ttt_hta_thiazide_1,G3393
16.734,16.034,0.743,68.857,atcd_cv_1 / pas_2_1 / sexe_1 / ttt_hta_bb_1,G3394
8.155,18.211,1.253,74.848,ka_1_1 / mdrd_0 / nb_ttt_2_1 / pad_1_0,G3395
13.776,14.698,1.42,71.638,heredite_0 / mdrd_0 / sexe_1 / taille_2_0,G3396
